STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,Year
11518099999,1940-01-01,50.100833,14.26,380.08,"RUZYNE, EZ",21.0,7,9999.9,0,1018.7,7,999.9,0,2.3,7,17.5,7,23.9,999.9,27.0,*,14.0,*,0.05,F,999.9,1000,1940
11518099999,1940-01-02,50.100833,14.26,380.08,"RUZYNE, EZ",15.1,7,9999.9,0,1025.7,7,999.9,0,1.6,7,6.3,7,8.9,999.9,19.0, ,10.0,*,0.02,E,999.9,1000,1940
11518099999,1940-01-03,50.100833,14.26,380.08,"RUZYNE, EZ",14.1,8,9999.9,0,1014.0,8,999.9,0,1.2,8,9.5,8,13.0,999.9,21.0, ,7.0, ,0.0,I,999.9,0,1940
11518099999,1940-01-04,50.100833,14.26,380.08,"RUZYNE, EZ",13.2,7,9999.9,0,1017.2,7,999.9,0,0.4,7,2.4,7,5.1,999.9,18.0,*,7.0, ,0.0,I,999.9,100000,1940
11518099999,1940-01-05,50.100833,14.26,380.08,"RUZYNE, EZ",15.9,8,9999.9,0,1019.4,8,999.9,0,0.3,8,1.7,8,5.1,999.9,21.0,*,9.0, ,0.0,I,999.9,100000,1940
11518099999,1940-01-06,50.100833,14.26,380.08,"RUZYNE, EZ",19.4,8,9999.9,0,1023.6,8,999.9,0,0.4,8,1.5,8,5.1,999.9,21.0, ,18.0, ,0.02,E,999.9,100000,1940
11518099999,1940-01-07,50.100833,14.26,380.08,"RUZYNE, EZ",15.4,8,9999.9,0,1026.2,8,999.9,0,0.3,8,1.2,8,1.9,999.9,19.0, ,12.0, ,0.0,I,999.9,100000,1940
11518099999,1940-01-08,50.100833,14.26,380.08,"RUZYNE, EZ",16.7,7,9999.9,0,1027.0,7,999.9,0,0.0,7,1.7,7,5.1,999.9,19.0,*,12.0, ,0.0,I,999.9,100000,1940
11518099999,1940-01-09,50.100833,14.26,380.08,"RUZYNE, EZ",16.5,6,9999.9,0,1033.1,6,999.9,0,1.3,6,8.3,6,8.9,999.9,19.0,*,12.0,*,0.0,I,999.9,0,1940
11518099999,1940-01-10,50.100833,14.26,380.08,"RUZYNE, EZ",5.1,7,9999.9,0,1044.0,7,999.9,0,2.7,7,4.3,7,8.9,999.9,9.0,*,-4.0, ,0.0,I,999.9,0,1940
