STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
27612099999,1986-01-01,55.8333333,37.6166667,200.0,"MOSKVA VDNH DOLGOPRUDNYJ, RS",16.9,8,11.9,8,1013.4,8,999.9,0,6.2,8,2.9,8,3.9,999.9,20.8, ,13.5, ,0.0,B,999.9,0
27612099999,1986-01-02,55.8333333,37.6166667,200.0,"MOSKVA VDNH DOLGOPRUDNYJ, RS",15.5,8,11.8,8,1012.9,8,999.9,0,6.2,8,4.4,8,5.8,999.9,18.5, ,11.3,*,0.01,F,999.9,1000
27612099999,1986-01-03,55.8333333,37.6166667,200.0,"MOSKVA VDNH DOLGOPRUDNYJ, RS",10.7,8,8.4,8,1017.2,8,999.9,0,5.2,8,3.2,8,3.9,999.9,13.5, ,7.2,*,0.0,F,999.9,1000
27612099999,1986-01-04,55.8333333,37.6166667,200.0,"MOSKVA VDNH DOLGOPRUDNYJ, RS",13.4,8,9.7,8,1012.2,8,999.9,0,3.7,8,2.2,7,3.9,999.9,16.2, ,6.8, ,0.05,F,999.9,1000
27612099999,1986-01-05,55.8333333,37.6166667,200.0,"MOSKVA VDNH DOLGOPRUDNYJ, RS",16.2,8,12.8,8,1013.0,8,999.9,0,3.1,8,1.7,8,3.9,999.9,20.7, ,9.5, ,0.0,E,999.9,1000
27612099999,1986-01-06,55.8333333,37.6166667,200.0,"MOSKVA VDNH DOLGOPRUDNYJ, RS",15.0,8,12.0,7,1003.6,8,999.9,0,2.4,8,5.1,8,7.8,999.9,19.9, ,11.3, ,0.39,F,999.9,1000
27612099999,1986-01-07,55.8333333,37.6166667,200.0,"MOSKVA VDNH DOLGOPRUDNYJ, RS",21.5,9,18.3,9,1013.3,9,999.9,0,3.0,9,2.4,9,3.9,999.9,23.9,*,14.7, ,0.0,E,999.9,0
27612099999,1986-01-08,55.8333333,37.6166667,200.0,"MOSKVA VDNH DOLGOPRUDNYJ, RS",22.1,8,19.2,8,1013.3,8,999.9,0,1.7,8,3.9,8,7.8,999.9,24.8, ,20.7, ,0.08,F,999.9,1000
27612099999,1986-01-09,55.8333333,37.6166667,200.0,"MOSKVA VDNH DOLGOPRUDNYJ, RS",27.1,8,25.3,8,1005.0,8,999.9,0,1.0,8,5.6,8,7.8,999.9,32.0, ,22.3, ,0.47,F,999.9,11000
27612099999,1986-01-10,55.8333333,37.6166667,200.0,"MOSKVA VDNH DOLGOPRUDNYJ, RS",15.2,8,11.1,8,1008.4,8,999.9,0,1.5,8,2.4,8,3.9,999.9,22.8,*,6.1,*,0.12,F,999.9,1000
