STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
12300099999,2013-01-01,52.75,15.2833333,73.0,"GORZOW WLKP, PL",42.6,24,35.0,24,1005.3,24,996.3,24,14.1,24,6.8,24,7.8,999.9,46.4, ,38.7, ,0.0,G,999.9,10000
12300099999,2013-01-02,52.75,15.2833333,73.0,"GORZOW WLKP, PL",39.1,24,36.3,24,1016.5,24,7.4,24,12.4,24,6.2,24,9.7,999.9,43.9, ,35.4, ,0.03,G,999.9,10000
12300099999,2013-01-03,52.75,15.2833333,73.0,"GORZOW WLKP, PL",43.5,23,41.1,23,1020.4,23,11.3,23,9.1,23,9.0,23,15.5,999.9,48.9, ,37.8, ,0.09,G,999.9,10000
12300099999,2013-01-04,52.75,15.2833333,73.0,"GORZOW WLKP, PL",44.6,24,40.7,24,1022.0,24,13.0,24,8.1,24,7.9,24,11.7,999.9,48.9, ,41.9, ,0.24,G,999.9,10000
12300099999,2013-01-05,52.75,15.2833333,73.0,"GORZOW WLKP, PL",40.0,24,37.3,24,1025.0,24,15.9,24,10.0,24,6.0,24,9.7,999.9,47.3, ,34.3,*,0.19,G,999.9,10000
12300099999,2013-01-06,52.75,15.2833333,73.0,"GORZOW WLKP, PL",38.0,24,37.2,24,1022.3,24,13.1,24,4.1,24,4.5,24,7.8,999.9,41.7, ,34.0, ,0.0,G,999.9,110000
12300099999,2013-01-07,52.75,15.2833333,73.0,"GORZOW WLKP, PL",31.9,24,29.0,24,1028.3,23,18.9,23,7.7,24,4.0,24,5.8,999.9,40.1, ,29.5,*,0.07,G,999.9,10000
12300099999,2013-01-08,52.75,15.2833333,73.0,"GORZOW WLKP, PL",32.5,21,31.2,21,1022.5,21,13.2,21,1.8,21,3.5,21,5.8,999.9,41.2,*,28.9, ,0.02,G,999.9,111000
12300099999,2013-01-09,52.75,15.2833333,73.0,"GORZOW WLKP, PL",41.5,24,41.3,24,1016.3,24,7.3,24,1.1,24,4.5,24,7.8,999.9,42.8, ,39.6, ,0.19,G,999.9,110000
12300099999,2013-01-10,52.75,15.2833333,73.0,"GORZOW WLKP, PL",35.7,24,33.3,24,1004.6,24,995.5,24,12.6,24,8.2,24,11.7,999.9,42.8, ,30.2,*,0.28,G,999.9,11000
12300099999,2013-01-11,52.75,15.2833333,73.0,"GORZOW WLKP, PL",29.3,24,26.9,24,1010.1,24,0.9,24,12.9,24,7.0,24,9.7,999.9,32.4, ,26.4,*,0.1,G,1.2,1000
12300099999,2013-01-12,52.75,15.2833333,73.0,"GORZOW WLKP, PL",27.2,24,24.9,24,1016.1,24,6.8,24,4.9,24,5.8,24,7.8,999.9,30.4, ,22.8,*,0.02,G,1.6,1000
12300099999,2013-01-13,52.75,15.2833333,73.0,"GORZOW WLKP, PL",23.0,24,19.9,24,1021.3,24,11.8,24,3.9,24,5.4,24,7.8,999.9,26.4, ,17.6,*,0.04,G,2.0,1000
12300099999,2013-01-14,52.75,15.2833333,73.0,"GORZOW WLKP, PL",20.1,24,17.9,24,1017.7,24,8.2,24,1.5,24,5.3,24,7.8,999.9,24.3, ,16.3, ,0.0,G,1.6,1000
12300099999,2013-01-15,52.75,15.2833333,73.0,"GORZOW WLKP, PL",20.8,24,19.7,24,1012.3,24,2.9,24,0.9,24,3.6,24,5.8,999.9,23.2, ,17.6, ,0.08,G,2.8,101000
12300099999,2013-01-16,52.75,15.2833333,73.0,"GORZOW WLKP, PL",23.3,24,21.2,24,1010.9,24,1.6,24,2.3,24,4.8,24,5.8,999.9,24.6, ,22.1, ,0.0,G,3.1,1000
12300099999,2013-01-17,52.75,15.2833333,73.0,"GORZOW WLKP, PL",27.0,24,23.3,24,1015.2,24,5.9,24,6.6,24,5.7,24,9.7,999.9,30.2, ,23.0, ,0.0,G,2.8,0
12300099999,2013-01-18,52.75,15.2833333,73.0,"GORZOW WLKP, PL",24.1,24,19.2,24,1014.8,24,5.4,24,9.9,24,5.6,24,9.7,999.9,27.3, ,19.0,*,0.0,G,2.4,1000
12300099999,2013-01-19,52.75,15.2833333,73.0,"GORZOW WLKP, PL",18.1,24,14.5,24,1007.0,24,997.5,24,5.0,24,5.6,24,7.8,999.9,23.2, ,16.2, ,0.0,G,2.4,1000
12300099999,2013-01-20,52.75,15.2833333,73.0,"GORZOW WLKP, PL",22.2,24,19.1,24,1004.4,24,995.1,24,6.1,24,4.1,24,9.7,999.9,24.3, ,18.1, ,0.03,G,3.1,1000
12300099999,2013-01-21,52.75,15.2833333,73.0,"GORZOW WLKP, PL",20.4,23,16.0,23,1005.6,23,996.3,23,4.7,23,7.9,23,11.7,999.9,24.4, ,16.3,*,0.0,G,2.8,1000
12300099999,2013-01-22,52.75,15.2833333,73.0,"GORZOW WLKP, PL",17.1,24,13.9,24,1009.3,24,999.8,24,3.2,24,4.8,24,5.8,999.9,18.7, ,14.7, ,0.11,G,3.9,1000
12300099999,2013-01-23,52.75,15.2833333,73.0,"GORZOW WLKP, PL",18.3,24,15.9,24,1011.2,24,1.7,24,2.6,24,2.2,24,3.9,999.9,19.8, ,16.9, ,0.0,G,3.9,1000
12300099999,2013-01-24,52.75,15.2833333,73.0,"GORZOW WLKP, PL",18.1,24,15.9,24,1015.0,24,5.5,24,1.5,24,2.7,24,3.9,999.9,21.4, ,11.5,*,0.0,G,3.9,11000
12300099999,2013-01-25,52.75,15.2833333,73.0,"GORZOW WLKP, PL",17.8,24,14.4,24,1022.4,24,12.8,24,1.4,24,2.8,24,3.9,999.9,27.0, ,8.4, ,0.0,G,3.5,100000
12300099999,2013-01-26,52.75,15.2833333,73.0,"GORZOW WLKP, PL",16.9,24,13.4,24,1017.4,24,7.9,24,3.0,24,6.3,24,9.7,999.9,20.5, ,9.9, ,0.0,F,3.5,101000
12300099999,2013-01-27,52.75,15.2833333,73.0,"GORZOW WLKP, PL",25.1,24,23.4,24,1008.0,24,998.7,24,1.4,24,4.9,24,7.8,999.9,31.6, ,16.7, ,0.08,G,4.7,1000
12300099999,2013-01-28,52.75,15.2833333,73.0,"GORZOW WLKP, PL",33.7,24,32.9,24,1010.9,24,1.8,24,1.7,24,4.0,24,7.8,999.9,37.0, ,28.9, ,0.14,G,5.9,101000
